alcohol,category,country,price,rating,region,varietal,vintage
12.5,White,Portugal,9.0,87,Tejo,Alvarinho,2014.0
12.5,White,Portugal,13.0,87,Lisboa,Arinto,2013.0
13.0,White,Portugal,30.0,87,Douro,Portuguese White,2013.0
13.0,White,Portugal,14.0,87,Tejo,Portuguese White,2013.0
13.5,White,Portugal,25.0,88,Douro,Portuguese White,2013.0
13.5,White,Portugal,18.0,88,Alentejano,Portuguese White,2012.0
13.5,White,Portugal,20.0,88,Tejo,Portuguese White,2014.0
13.0,White,Portugal,13.0,88,Lisboa,Portuguese White,2013.0
12.5,White,Portugal,9.0,86,Tejo,Chardonnay,2014.0
12.5,White,Portugal,15.0,85,Douro,Portuguese White,2013.0
12.5,White,Portugal,12.0,85,Alentejano,Portuguese White,2013.0
12.5,White,Portugal,9.0,85,Tejo,Sauvignon Blanc,2014.0
10.0,White,Portugal,8.0,85,Vinho Verde,Portuguese White,2014.0
12.5,White,Portugal,7.0,85,Tejo,Portuguese White,2014.0
13.0,White,Portugal,12.0,85,Tejo,Alvarinho,2013.0
11.0,White,Portugal,12.0,85,Vinho Verde,Portuguese White,2013.0
12.5,White,Portugal,20.0,86,Vinho Verde,Alvarinho,2014.0
10.5,White,Portugal,9.0,86,Vinho Verde,Portuguese White,2014.0
13.5,White,Portugal,18.0,86,Duriense,Alvarinho,2013.0
12.5,White,Portugal,15.0,86,Douro,Portuguese White,2013.0
12.5,White,Portugal,12.0,86,Douro,Portuguese White,2014.0
12.0,White,Portugal,7.0,86,Tejo,Portuguese White,2014.0
12.5,White,Portugal,7.0,86,Tejo,Portuguese White,2014.0
12.5,White,Portugal,25.0,86,Douro,Portuguese White,2013.0
12.5,White,Portugal,11.0,86,Douro,Portuguese White,2013.0
12.5,White,Portugal,15.0,86,Alentejo,Portuguese White,2014.0
9.0,White,Portugal,7.0,83,Vinho Verde,Portuguese White,2014.0
10.5,White,Portugal,7.0,84,Vinho Verde,Portuguese White,2014.0
9.0,White,Portugal,8.0,84,Vinho Verde,Portuguese White,2014.0
9.0,White,Portugal,7.0,84,Vinho Verde,Portuguese White,2014.0
9.0,White,Portugal,8.0,84,Vinho Verde,Portuguese White,2014.0
11.5,White,Portugal,7.0,84,Lisboa,Portuguese White,2013.0
12.0,White,Portugal,13.0,84,Douro,Portuguese White,2014.0
13.5,White,Portugal,25.0,92,Alentejano,Portuguese White,2013.0
12.0,White,Portugal,50.0,90,Douro,Rabigato,2012.0
13.0,White,Portugal,16.0,88,Alentejano,Portuguese White,2013.0
13.0,White,Portugal,18.0,85,Tejo,Portuguese White,2013.0
12.5,White,Portugal,15.0,84,Tejo,Portuguese White,2013.0
13.5,White,Portugal,35.0,92,Dão,Encruzado,2012.0
14.5,White,Portugal,20.0,91,Alentejo,Portuguese White,2009.0
13.5,White,Portugal,20.0,89,Alentejano,Portuguese White,2009.0
13.5,White,Portugal,25.0,91,Duriense,Chardonnay,2008.0
14.0,White,Portugal,44.0,91,Tejo,Viognier,2009.0
11.5,White,Portugal,79.0,91,Colares,Malvasia,2008.0
14.0,White,Portugal,26.0,88,Tejo,Portuguese White,2009.0
12.0,White,Portugal,13.0,87,Lisboa,Portuguese White,2009.0
12.0,White,Portugal,16.0,88,Vinho Verde,Portuguese White,2009.0
13.5,White,Portugal,18.0,89,Douro,Portuguese White,2009.0
14.0,White,Portugal,13.0,89,Alentejano,Verdelho,2009.0
13.0,White,Portugal,49.0,90,Ribatejo,Fernão Pires,2008.0
13.5,White,Portugal,41.0,90,Douro,Portuguese White,2008.0
11.0,White,Portugal,24.0,87,Minho,Portuguese White,2008.0
13.0,White,Portugal,30.0,90,Beiras,Cerceal,2009.0
13.0,White,Portugal,16.0,86,Douro,Portuguese White,2009.0
12.0,White,Portugal,16.0,86,Vinho Verde,Portuguese White,2009.0
13.5,White,Portugal,20.0,86,Duriense,Sauvignon Blanc,2009.0
12.5,White,Portugal,9.0,86,Tejo,Fernão Pires,2009.0
12.5,White,Portugal,24.0,84,Douro,Portuguese White,2009.0
12.0,White,Portugal,25.0,92,Minho,Loureiro,2009.0
13.0,White,Portugal,20.0,90,Alentejano,Antão Vaz,2009.0
12.5,White,Portugal,17.0,90,Vinho Verde,Portuguese White,2009.0
14.0,White,Portugal,12.0,91,Península de Setúbal,Portuguese White,2009.0
12.0,White,Portugal,12.0,89,Vinho Verde,Portuguese White,2009.0
13.0,White,Portugal,7.0,89,Dão,Portuguese White,2009.0
12.5,White,Portugal,10.0,89,Vinho Verde,Portuguese White,2009.0
14.5,White,Portugal,24.0,90,Península de Setúbal,Portuguese White,2008.0
11.0,White,Portugal,15.0,90,Vinho Verde,Loureiro,2009.0
12.0,White,Portugal,12.0,88,Vinho Verde,Portuguese White,2009.0
13.5,White,Portugal,20.0,88,Península de Setúbal,Chardonnay,2008.0
13.0,White,Portugal,14.0,88,Alentejano,Portuguese White,2009.0
13.5,White,Portugal,13.0,88,Vinho Verde,Portuguese White,2009.0
13.0,White,Portugal,20.0,87,Alentejano,Portuguese White,2009.0
12.0,White,Portugal,12.0,87,Vinho Verde,Portuguese White,2009.0
13.0,White,Portugal,9.0,87,Península de Setúbal,Portuguese White,2009.0
12.0,White,Portugal,7.0,88,Bairrada,Portuguese White,2009.0
11.5,White,Portugal,12.0,88,Vinho Verde,Portuguese White,2009.0
12.0,White,Portugal,9.0,86,Lisboa,Portuguese White,2009.0
12.5,White,Portugal,15.0,86,Lisboa,Alvarinho,2008.0
14.0,White,Portugal,17.0,86,Alentejano,Portuguese White,2009.0
9.0,White,Portugal,7.0,86,Vinho Verde,Portuguese White,2009.0
12.5,White,Portugal,11.0,86,Tejo,Portuguese White,2009.0
13.5,White,Portugal,22.0,87,Lisboa,Fernão Pires,2009.0
9.0,White,Portugal,7.0,85,Vinho Verde,Portuguese White,2009.0
13.5,White,Portugal,16.0,84,Península de Setúbal,Portuguese White,2009.0
11.0,White,Portugal,11.0,85,Vinho Verde,Portuguese White,2009.0
13.5,White,Portugal,10.0,85,Península de Setúbal,Portuguese White,2009.0
13.5,White,Portugal,32.0,89,Douro,Portuguese White,2009.0
13.0,White,Portugal,16.0,90,Douro,Portuguese White,2008.0
13.0,White,Portugal,25.0,90,Douro,Portuguese White,2009.0
13.5,White,Portugal,16.0,87,Douro,Portuguese White,2009.0
12.5,White,Portugal,16.0,87,Douro,Portuguese White,2008.0
13.5,White,Portugal,31.0,89,Douro,Portuguese White,2009.0
13.5,White,Portugal,18.0,86,Douro,Portuguese White,2009.0
12.5,White,Portugal,13.0,92,Minho,Alvarinho,2009.0
13.0,White,Portugal,40.0,93,Bairrada,Portuguese White,2007.0
11.5,White,Portugal,9.0,90,Vinho Verde,Portuguese White,2009.0
12.0,White,Portugal,13.0,91,Minho,Portuguese White,2009.0
13.0,White,Portugal,12.0,87,Alentejano,Portuguese White,2009.0
13.0,White,Portugal,14.0,87,Beira Interior,Portuguese White,2009.0
13.5,White,Portugal,13.0,88,Douro,Portuguese White,2009.0
12.5,White,Portugal,10.0,83,Douro,Portuguese White,2009.0
10.0,White,Portugal,8.0,84,Vinho Verde,Portuguese White,2009.0
12.5,White,Portugal,10.0,85,Lisboa,Portuguese White,2009.0
10.0,White,Portugal,8.0,85,Vinho Verde,Portuguese White,2009.0
11.0,White,Portugal,5.0,83,Vinho Verde,Portuguese White,2009.0
14.5,White,Portugal,44.0,92,Alentejano,Portuguese White,2008.0
13.0,White,Portugal,20.0,90,Douro,Portuguese White,2008.0
13.0,White,Portugal,46.0,91,Douro,Portuguese White,2008.0
13.5,White,Portugal,40.0,91,Alentejano,Portuguese White,2007.0
13.0,White,Portugal,8.0,87,Alentejano,Portuguese White,2008.0
13.0,White,Portugal,13.0,88,Douro,Portuguese White,2008.0
14.0,White,Portugal,20.0,88,Alentejano,Portuguese White,2008.0
13.5,White,Portugal,15.0,89,Alentejano,Antão Vaz,2008.0
14.0,White,Portugal,27.0,89,Alentejano,Antão Vaz,2008.0
12.0,White,Portugal,6.0,84,Lisboa,Portuguese White,2008.0
12.5,White,Portugal,9.0,85,Estremadura,Portuguese White,2008.0
14.0,White,Portugal,13.0,85,Alentejano,Portuguese White,2008.0
13.0,White,Portugal,12.0,85,Douro,Portuguese White,2008.0
13.0,White,Portugal,10.0,86,Tejo,Portuguese White,2008.0
10.0,White,Portugal,12.0,86,Vinho Verde,Portuguese White,2008.0
13.5,White,Portugal,10.0,86,Alentejano,Portuguese White,2008.0
13.5,White,Portugal,12.0,92,Terras do Sado,Portuguese White,2007.0
12.5,White,Portugal,13.0,91,Vinho Verde,Alvarinho,2008.0
14.0,White,Portugal,25.0,91,Alentejo,Portuguese White,2008.0
13.0,White,Portugal,21.0,90,Estremadura,Alvarinho,2007.0
14.0,White,Portugal,16.0,90,Alentejano,Verdelho,2008.0
13.5,White,Portugal,20.0,90,Bucelas,Arinto,2007.0
13.5,White,Portugal,28.0,91,Bairrada,Portuguese White,2011.0
13.5,White,Portugal,17.0,89,Alentejano,Viognier,2011.0
13.5,White,Portugal,50.0,89,Douro,Portuguese White,2011.0
13.0,White,Portugal,11.0,89,Minho,Alvarinho,2011.0
13.5,White,Portugal,20.0,89,Alentejano,Portuguese White,2010.0
13.5,White,Portugal,15.0,90,Vinho Verde,Portuguese White,2011.0
14.5,White,Portugal,20.0,90,Alentejano,Portuguese White,2011.0
13.5,White,Portugal,28.0,90,Alentejano,Portuguese White,2010.0
12.0,White,Portugal,18.0,90,Vinho Verde,Loureiro,2011.0
13.5,White,Portugal,13.0,90,Alentejano,Verdelho,2011.0
13.5,White,Portugal,26.0,90,Douro,Portuguese White,2011.0
12.0,White,Portugal,13.0,87,Vinho Verde,Portuguese White,2011.0
13.5,White,Portugal,17.0,88,Alentejano,Verdelho,2011.0
12.5,White,Portugal,17.0,88,Alentejano,Alvarinho,2011.0
12.5,White,Portugal,14.0,88,Minho,Portuguese White,2011.0
13.0,White,Portugal,17.0,88,Douro,Portuguese White,2010.0
11.0,White,Portugal,8.0,88,Vinho Verde,Portuguese White,2011.0
13.0,White,Portugal,50.0,89,Beiras,Cerceal,2010.0
12.0,White,Portugal,12.0,87,Douro,Portuguese White,2011.0
13.5,White,Portugal,17.0,87,Alentejano,Arinto,2011.0
12.5,White,Portugal,10.0,87,Vinho Verde,Portuguese White,2011.0
12.5,White,Portugal,11.0,87,Douro,Portuguese White,2011.0
10.0,White,Portugal,14.0,87,Vinho Verde,Loureiro,2011.0
13.0,White,Portugal,16.0,86,Douro,Portuguese White,2011.0
9.5,White,Portugal,7.0,84,Vinho Verde,Portuguese White,2011.0
13.0,White,Portugal,8.0,84,Douro,Portuguese White,2011.0
14.0,White,Portugal,8.0,84,Dão,Portuguese White,2011.0
12.5,White,Portugal,15.0,84,Alentejano,Portuguese White,2011.0
13.5,White,Portugal,10.0,85,Alentejano,Portuguese White,2011.0
12.5,White,Portugal,8.0,85,Alentejano,Portuguese White,2011.0
12.5,White,Portugal,17.0,85,Duriense,Alvarinho,2011.0
11.0,White,Portugal,11.0,86,Vinho Verde,Portuguese White,2011.0
13.0,White,Portugal,15.0,86,Alentejano,Portuguese White,2011.0
13.0,White,Portugal,10.0,90,Lisboa,Portuguese White,2011.0
13.0,White,Portugal,22.0,90,Vinho Verde,Alvarinho,2011.0
13.5,White,Portugal,25.0,91,Bucelas,Portuguese White,2010.0
13.5,White,Portugal,40.0,91,Alentejano,Portuguese White,2009.0
12.0,White,Portugal,16.0,88,Vinho Verde,Avesso,2011.0
12.5,White,Portugal,11.0,88,Lisboa,Arinto,2011.0
13.0,White,Portugal,15.0,88,Bucelas,Arinto,2011.0
12.5,White,Portugal,19.0,89,Vinho Verde,Portuguese White,2011.0
11.5,White,Portugal,9.0,89,Vinho Verde,Portuguese White,2011.0
13.0,White,Portugal,15.0,89,Douro,Portuguese White,2011.0
14.5,White,Portugal,14.0,87,Alentejano,Portuguese White,2011.0
12.5,White,Portugal,12.0,87,Lisboa,Portuguese White,2011.0
12.5,White,Portugal,15.0,88,Douro,Siria,2011.0
12.5,White,Portugal,16.0,88,Vinho Verde,Alvarinho,2011.0
12.5,White,Portugal,11.0,88,Lisboa,Alvarinho,2011.0
12.5,White,Portugal,9.0,86,Tejo,Portuguese White,2011.0
13.0,White,Portugal,8.0,85,Lisboa,Portuguese White,2011.0
11.5,White,Portugal,13.0,86,Vinho Verde,Loureiro,2011.0
13.0,White,Portugal,18.0,86,Douro,Portuguese White,2011.0
13.5,White,Portugal,12.0,86,Alentejano,Portuguese White,2011.0
13.5,White,Portugal,12.0,86,Alentejano,Verdelho,2011.0
12.0,White,Portugal,8.0,86,Lisboa,Arinto,2011.0
13.5,White,Portugal,8.0,86,Alentejano,Portuguese White,2011.0
12.5,White,Portugal,8.0,83,Lisboa,Portuguese White,2011.0
10.5,White,Portugal,9.0,84,Vinho Verde,Portuguese White,2011.0
12.5,White,Portugal,9.0,84,Lisboa,Portuguese White,2011.0
12.5,White,Portugal,7.0,85,Lisboa,Portuguese White,2011.0
11.5,White,Portugal,18.0,85,Vinho Verde,Portuguese White,2011.0
13.5,White,Portugal,40.0,91,Alentejano,Portuguese White,2009.0
14.0,White,Portugal,25.0,94,Alentejano,Portuguese White,2010.0
13.0,White,Portugal,18.0,90,Alentejano,Portuguese White,2010.0
14.0,White,Portugal,30.0,91,Setubal,Antão Vaz,2010.0
13.5,White,Portugal,20.0,89,Alentejano,Portuguese White,2011.0
12.5,White,Portugal,12.0,87,Vinho Verde,Portuguese White,2011.0
13.0,White,Portugal,20.0,88,Setubal,Portuguese White,2011.0
13.0,White,Portugal,10.0,88,Douro,Portuguese White,2011.0
12.5,White,Portugal,11.0,86,Setubal,Portuguese White,2010.0
12.5,White,Portugal,15.0,86,Alentejo,Portuguese White,2011.0
13.0,White,Portugal,18.0,87,Alentejano,Portuguese White,2010.0
13.0,White,Portugal,12.0,85,Alentejano,Portuguese White,2011.0
12.5,White,Portugal,10.0,86,Alentejano,Portuguese White,2011.0
13.5,White,Portugal,30.0,92,Douro,Portuguese White,2010.0
13.0,White,Portugal,65.0,93,Dão,Portuguese White,2009.0
13.0,White,Portugal,20.0,90,Dão,Portuguese White,2011.0
13.0,White,Portugal,30.0,89,Douro,Portuguese White,2010.0
12.0,White,Portugal,20.0,90,Vinho Verde,Portuguese White,2010.0
14.0,White,Portugal,30.0,91,Alentejano,Portuguese White,2010.0
12.0,White,Portugal,24.0,88,Douro,Portuguese White,2010.0
12.0,White,Portugal,8.0,87,Tejo,Portuguese White,2010.0
13.5,White,Portugal,19.0,88,Douro,Portuguese White,2010.0
13.0,White,Portugal,35.0,88,Alentejano,Portuguese White,2010.0
13.0,White,Portugal,13.0,88,Vinho Verde,Alvarinho,2010.0
13.0,White,Portugal,13.0,89,Alentejano,Portuguese White,2010.0
11.0,White,Portugal,15.0,87,Vinho Verde,Loureiro,2010.0
13.5,White,Portugal,13.0,86,Alentejano,Portuguese White,2010.0
11.0,White,Portugal,6.0,86,Vinho Verde,Loureiro,2010.0
11.0,White,Portugal,9.0,86,Vinho Verde,Portuguese White,2011.0
11.0,White,Portugal,24.0,82,Minho,Portuguese White,2009.0
10.5,White,Portugal,8.0,83,Vinho Verde,Portuguese White,2011.0
11.0,White,Portugal,9.0,84,Vinho Verde,Loureiro,2011.0
11.0,White,Portugal,6.0,84,Vinho Verde,Portuguese White,2011.0
10.0,White,Portugal,7.0,84,Vinho Verde,Portuguese White,2011.0
13.0,White,Portugal,10.0,84,Tejo,Fernão Pires,2010.0
12.0,White,Portugal,9.0,84,Tejo,Portuguese White,2010.0
12.5,White,Portugal,8.0,84,Lisboa,Portuguese White,2010.0
10.5,White,Portugal,11.0,85,Vinho Verde,Portuguese White,2011.0
12.0,White,Portugal,15.0,85,Minho,Alvarinho,2011.0
13.0,White,Portugal,10.0,85,Alentejano,Portuguese White,2010.0
11.0,White,Portugal,6.0,85,Vinho Verde,Portuguese White,2010.0
11.0,White,Portugal,6.0,85,Vinho Verde,Portuguese White,2011.0
12.0,White,Portugal,13.0,85,Vinho Verde,Alvarinho,2011.0
13.0,White,Portugal,10.0,85,Alentejo,Portuguese White,2010.0
13.5,White,Portugal,44.0,92,Alentejano,Portuguese White,2010.0
13.5,White,Portugal,33.0,94,Alentejo,Portuguese White,2009.0
12.5,White,Portugal,20.0,88,Alentejano,Portuguese White,2010.0
12.5,White,Portugal,10.0,89,Alentejano,Portuguese White,2010.0
12.5,White,Portugal,10.0,87,Alentejano,Portuguese White,2010.0
12.5,White,Portugal,11.0,86,Bairrada,Portuguese White,2010.0
13.5,White,Portugal,18.0,86,Bairrada,Arinto,2010.0
12.5,White,Portugal,8.0,86,Alentejano,Portuguese White,2010.0
13.0,White,Portugal,12.0,85,Douro,Portuguese White,2010.0
12.0,White,Portugal,7.0,84,Alentejano,Portuguese White,2010.0
12.5,White,Portugal,60.0,90,Douro,Portuguese White,2009.0
13.0,White,Portugal,13.0,90,Vinho Verde,Alvarinho,2010.0
14.5,White,Portugal,25.0,91,Duriense,Chardonnay,2009.0
13.5,White,Portugal,33.0,92,Vinho Verde,Alvarinho,2010.0
12.5,White,Portugal,50.0,90,Douro,Portuguese White,2010.0
14.0,White,Portugal,15.0,88,Douro,Portuguese White,2010.0
13.0,White,Portugal,24.0,88,Douro,Portuguese White,2010.0
13.0,White,Portugal,50.0,89,Beiras,Cerceal,2009.0
13.5,White,Portugal,27.0,88,Lisboa,Portuguese White,2008.0
14.5,White,Portugal,19.0,92,Península de Setúbal,Chardonnay,2013.0
13.5,White,Portugal,21.0,92,Alentejano,Portuguese White,2013.0
12.0,White,Portugal,9.0,90,Vinho Verde,Loureiro,2013.0
13.5,White,Portugal,40.0,92,Lisboa,Viognier,2011.0
12.0,White,Portugal,23.0,90,Minho,Portuguese White,2012.0
12.5,White,Portugal,16.0,92,Beira Atlantico,Portuguese White,2013.0
13.0,White,Portugal,18.0,90,Vinho Verde,Alvarinho,2013.0
13.0,White,Portugal,40.0,91,Douro,Portuguese White,2012.0
14.0,White,Portugal,10.0,90,Dão,Portuguese White,2012.0
13.5,White,Portugal,18.0,90,Dão,Encruzado,2013.0
13.0,White,Portugal,40.0,90,Douro,Portuguese White,2013.0
13.5,White,Portugal,40.0,90,Alentejano,Portuguese White,2010.0
13.0,White,Portugal,11.0,88,Lisboa,Arinto,2013.0
13.0,White,Portugal,16.0,88,Beira Interior,Portuguese White,2012.0
13.0,White,Portugal,16.0,88,Alentejano,Portuguese White,2013.0
12.5,White,Portugal,13.0,88,Lisboa,Alvarinho,2013.0
12.5,White,Portugal,12.0,88,Bairrada,Portuguese White,2013.0
12.0,White,Portugal,18.0,89,Minho,Portuguese White,2013.0
14.0,White,Portugal,32.0,89,Alentejano,Portuguese White,2012.0
13.5,White,Portugal,26.0,89,Douro,Portuguese White,2013.0
12.5,White,Portugal,15.0,89,Vinho Verde,Arinto,2013.0
13.5,White,Portugal,14.0,89,Bucelas,Arinto,2013.0
14.0,White,Portugal,20.0,89,Bucelas,Arinto,2012.0
12.5,White,Portugal,19.0,89,Vinho Verde,Alvarinho,2013.0
13.0,White,Portugal,23.0,90,Vinho Verde,Alvarinho,2013.0
13.0,White,Portugal,18.0,90,Bairrada,Portuguese White,2013.0
13.5,White,Portugal,25.0,89,Douro,Portuguese White,2012.0
11.0,White,Portugal,14.0,89,Minho,Alvarinho,2013.0
13.5,White,Portugal,25.0,88,Península de Setúbal,Portuguese White,2013.0
14.0,White,Portugal,10.0,88,Península de Setúbal,Chardonnay,2013.0
13.5,White,Portugal,20.0,88,Lisboa,Portuguese White,2013.0
13.0,White,Portugal,25.0,88,Minho,Portuguese White,2013.0
12.5,White,Portugal,11.0,88,Beira Atlantico,Maria Gomes,2013.0
12.5,White,Portugal,20.0,88,Vinho Verde,Alvarinho,2013.0
14.5,White,Portugal,15.0,88,Alentejano,Portuguese White,2011.0
13.0,White,Portugal,21.0,88,Lisboa,Portuguese White,2013.0
13.0,White,Portugal,20.0,86,Alentejano,Portuguese White,2013.0
11.0,White,Portugal,9.0,86,Vinho Verde,Portuguese White,2013.0
13.0,White,Portugal,12.0,86,Alentejano,Antão Vaz,2013.0
12.5,White,Portugal,15.0,86,Vinho Verde,Avesso,2013.0
13.0,White,Portugal,13.0,86,Douro,Portuguese White,2013.0
13.0,White,Portugal,12.0,86,Douro,Portuguese White,2012.0
14.0,White,Portugal,20.0,87,Alentejo,Antão Vaz,2012.0
13.0,White,Portugal,12.0,87,Douro,Portuguese White,2013.0
13.5,White,Portugal,15.0,87,Douro,Portuguese White,2013.0
12.5,White,Portugal,13.0,87,Vinho Verde,Arinto,2013.0
13.0,White,Portugal,42.0,87,Alentejano,Portuguese White,2013.0
12.5,White,Portugal,13.0,87,Douro,Portuguese White,2013.0
13.0,White,Portugal,13.0,87,Lisboa,Portuguese White,2012.0
13.0,White,Portugal,15.0,87,Lisboa,Alvarinho,2013.0
11.0,White,Portugal,18.0,87,Minho,Portuguese White,2013.0
13.0,White,Portugal,10.0,87,Dão,Portuguese White,2013.0
11.0,White,Portugal,10.0,87,Vinho Verde,Loureiro,2013.0
11.5,White,Portugal,13.0,87,Vinho Verde,Loureiro,2013.0
13.5,White,Portugal,24.0,86,Alentejano,Sauvignon Blanc,2013.0
13.5,White,Portugal,8.0,84,Alentejano,Portuguese White,2013.0
12.5,White,Portugal,7.0,84,Lisboa,Portuguese White,2013.0
10.0,White,Portugal,8.0,84,Vinho Verde,Portuguese White,2013.0
12.0,White,Portugal,10.0,84,Tejo,Siria,2013.0
13.0,White,Portugal,12.0,84,Douro,Portuguese White,2013.0
13.5,White,Portugal,11.0,84,Península de Setúbal,Portuguese White,2013.0
13.0,White,Portugal,13.0,84,Douro,Portuguese White,2013.0
10.0,White,Portugal,8.0,84,Vinho Verde,Portuguese White,2013.0
12.5,White,Portugal,8.0,85,Lisboa,Portuguese White,2013.0
12.0,White,Portugal,9.0,85,Alentejano,Portuguese White,2013.0
10.0,White,Portugal,6.0,85,Vinho Verde,Portuguese White,2013.0
12.5,White,Portugal,11.0,85,Vinho Verde,Portuguese White,2013.0
13.0,White,Portugal,19.0,85,Douro,Portuguese White,2013.0
11.5,White,Portugal,13.0,85,Vinho Verde,Azal,2013.0
10.5,White,Portugal,10.0,85,Vinho Verde,Portuguese White,2013.0
13.0,White,Portugal,19.0,85,Alentejano,Portuguese White,2013.0
13.0,White,Portugal,19.0,85,Alentejano,Portuguese White,2013.0
13.0,White,Portugal,10.0,85,Lisboa,Portuguese White,2013.0
13.5,White,Portugal,18.0,86,Douro,Portuguese White,2013.0
13.0,White,Portugal,11.0,85,Península de Setúbal,Portuguese White,2013.0
13.0,White,Portugal,20.0,91,Vinho Verde,Alvarinho,2013.0
14.0,White,Portugal,19.0,89,Douro,Portuguese White,2012.0
11.5,White,Portugal,12.0,88,Vinho Verde,Portuguese White,2013.0
12.5,White,Portugal,11.0,88,Lisboa,Alvarinho,2013.0
12.5,White,Portugal,13.0,88,Alentejano,Portuguese White,2013.0
13.5,White,Portugal,18.0,89,Alentejano,Portuguese White,2012.0
13.5,White,Portugal,17.0,90,Vinho Verde,Portuguese White,2013.0
11.5,White,Portugal,8.0,90,Minho,Portuguese White,2013.0
12.5,White,Portugal,13.0,87,Vinho Verde,Arinto,2013.0
13.5,White,Portugal,13.0,88,Alentejano,Portuguese White,2013.0
14.0,White,Portugal,18.0,87,Douro,Portuguese White,2011.0
12.0,White,Portugal,12.0,87,Vinho Verde,Portuguese White,2013.0
12.0,White,Portugal,8.0,85,Lisboa,Arinto,2013.0
13.0,White,Portugal,13.0,86,Douro,Portuguese White,2013.0
13.5,White,Portugal,10.0,86,Alentejano,Portuguese White,2013.0
13.5,White,Portugal,13.0,86,Alentejano,Verdelho,2013.0
12.5,White,Portugal,9.0,86,Alentejano,Portuguese White,2013.0
10.5,White,Portugal,10.0,86,Vinho Verde,Loureiro,2013.0
12.0,White,Portugal,12.0,85,Vinho Verde,Portuguese White,2013.0
10.0,White,Portugal,9.0,85,Vinho Verde,Portuguese White,2013.0
9.5,White,Portugal,9.0,82,Vinho Verde,Portuguese White,2013.0
11.5,White,Portugal,10.0,84,Vinho Verde,Portuguese White,2013.0
10.5,White,Portugal,9.0,83,Vinho Verde,Portuguese White,2013.0
14.0,White,Portugal,22.0,84,Douro,Portuguese White,2012.0
13.0,White,Portugal,16.0,91,Dão,Encruzado,2011.0
13.5,White,Portugal,16.0,91,Tejo,Portuguese White,2013.0
13.0,White,Portugal,12.0,91,Tejo,Portuguese White,2012.0
13.0,White,Portugal,30.0,90,Península de Setúbal,Antão Vaz,2012.0
13.0,White,Portugal,13.0,90,Douro,Portuguese White,2011.0
11.5,White,Portugal,18.0,90,Vinho Verde,Portuguese White,2013.0
13.0,White,Portugal,10.0,90,Tejo,Portuguese White,2013.0
10.0,White,Portugal,18.0,90,Vinho Verde,Portuguese White,2013.0
12.5,White,Portugal,22.0,91,Vinho Verde,Alvarinho,2013.0
12.0,White,Portugal,17.0,88,Minho,Portuguese White,2012.0
13.0,White,Portugal,11.0,88,Tejo,Portuguese White,2013.0
12.5,White,Portugal,13.0,88,Minho,Alvarinho,2013.0
11.5,White,Portugal,9.0,88,Vinho Verde,Loureiro,2013.0
13.0,White,Portugal,45.0,89,Vinho Verde,Alvarinho,2012.0
13.0,White,Portugal,13.0,89,Beira Interior,Siria,2013.0
13.0,White,Portugal,18.0,89,Douro,Portuguese White,2012.0
12.0,White,Portugal,21.0,89,Vinho Verde,Portuguese White,2013.0
12.5,White,Portugal,12.0,89,Alentejano,Portuguese White,2013.0
12.0,White,Portugal,12.0,89,Douro,Portuguese White,2013.0
13.5,White,Portugal,35.0,90,Alentejano,Portuguese White,2012.0
12.0,White,Portugal,13.0,87,Tejo,Moscatel Graúdo,2013.0
12.5,White,Portugal,20.0,87,Vinho Verde,Loureiro,2013.0
12.5,White,Portugal,15.0,87,Vinho Verde,Alvarinho,2013.0
13.5,White,Portugal,20.0,87,Alentejano,Portuguese White,2012.0
13.0,White,Portugal,12.0,87,Lisboa,Portuguese White,2013.0
12.5,White,Portugal,10.0,87,Alentejano,Portuguese White,2013.0
13.0,White,Portugal,15.0,87,Alentejano,Portuguese White,2012.0
13.0,White,Portugal,9.0,87,Tejo,Portuguese White,2013.0
12.5,White,Portugal,14.0,87,Alentejano,Portuguese White,2013.0
12.5,White,Portugal,11.0,87,Lisboa,Alvarinho-Chardonnay,2013.0
13.0,White,Portugal,8.0,87,Tejo,Arinto,2013.0
13.0,White,Portugal,11.0,87,Tejo,Portuguese White,2013.0
12.5,White,Portugal,12.0,87,Douro,Portuguese White,2013.0
13.5,White,Portugal,15.0,88,Alentejano,Siria,2012.0
13.0,White,Portugal,11.0,88,Lisboa,Chardonnay,2013.0
13.5,White,Portugal,13.0,88,Tejo,Portuguese White,2013.0
13.0,White,Portugal,15.0,88,Douro,Portuguese White,2012.0
12.0,White,Portugal,12.0,88,Vinho Verde,Portuguese White,2013.0
13.0,White,Portugal,10.0,86,Tejo,Portuguese White,2013.0
12.5,White,Portugal,9.0,85,Tejo,Portuguese White,2013.0
9.5,White,Portugal,9.0,85,Vinho Verde,Portuguese White,2013.0
11.5,White,Portugal,9.0,85,Vinho Verde,Loureiro,2013.0
13.0,White,Portugal,9.0,85,Alentejo,Portuguese White,2013.0
12.5,White,Portugal,22.0,85,Península de Setúbal,Portuguese White,2013.0
10.0,White,Portugal,8.0,85,Vinho Verde,Portuguese White,2013.0
10.0,White,Portugal,9.0,85,Vinho Verde,Portuguese White,2013.0
13.0,White,Portugal,15.0,85,Tejo,Arinto,2013.0
13.0,White,Portugal,10.0,85,Lisboa,Portuguese White,2013.0
10.0,White,Portugal,9.0,85,Vinho Verde,Portuguese White,2013.0
12.5,White,Portugal,11.0,86,Península de Setúbal,Portuguese White,2013.0
